Id,ED_RV_glrlm_GrayLevelNonUniformity,ED_RV_glrlm_GrayLevelNonUniformityNormalized,ED_RV_glrlm_GrayLevelVariance,ED_RV_glrlm_HighGrayLevelRunEmphasis,ED_RV_glrlm_LongRunEmphasis,ED_RV_glrlm_LongRunHighGrayLevelEmphasis,ED_RV_glrlm_LongRunLowGrayLevelEmphasis,ED_RV_glrlm_LowGrayLevelRunEmphasis,ED_RV_glrlm_RunEntropy,ED_RV_glrlm_RunLengthNonUniformity,ED_RV_glrlm_RunLengthNonUniformityNormalized,ED_RV_glrlm_RunPercentage,ED_RV_glrlm_RunVariance,ED_RV_glrlm_ShortRunEmphasis,ED_RV_glrlm_ShortRunHighGrayLevelEmphasis,ED_RV_glrlm_ShortRunLowGrayLevelEmphasis,ED_LV_glrlm_GrayLevelNonUniformity,ED_LV_glrlm_GrayLevelNonUniformityNormalized,ED_LV_glrlm_GrayLevelVariance,ED_LV_glrlm_HighGrayLevelRunEmphasis,ED_LV_glrlm_LongRunEmphasis,ED_LV_glrlm_LongRunHighGrayLevelEmphasis,ED_LV_glrlm_LongRunLowGrayLevelEmphasis,ED_LV_glrlm_LowGrayLevelRunEmphasis,ED_LV_glrlm_RunEntropy,ED_LV_glrlm_RunLengthNonUniformity,ED_LV_glrlm_RunLengthNonUniformityNormalized,ED_LV_glrlm_RunPercentage,ED_LV_glrlm_RunVariance,ED_LV_glrlm_ShortRunEmphasis,ED_LV_glrlm_ShortRunHighGrayLevelEmphasis,ED_LV_glrlm_ShortRunLowGrayLevelEmphasis,ED_MY_glrlm_GrayLevelNonUniformity,ED_MY_glrlm_GrayLevelNonUniformityNormalized,ED_MY_glrlm_GrayLevelVariance,ED_MY_glrlm_HighGrayLevelRunEmphasis,ED_MY_glrlm_LongRunEmphasis,ED_MY_glrlm_LongRunHighGrayLevelEmphasis,ED_MY_glrlm_LongRunLowGrayLevelEmphasis,ED_MY_glrlm_LowGrayLevelRunEmphasis,ED_MY_glrlm_RunEntropy,ED_MY_glrlm_RunLengthNonUniformity,ED_MY_glrlm_RunLengthNonUniformityNormalized,ED_MY_glrlm_RunPercentage,ED_MY_glrlm_RunVariance,ED_MY_glrlm_ShortRunEmphasis,ED_MY_glrlm_ShortRunHighGrayLevelEmphasis,ED_MY_glrlm_ShortRunLowGrayLevelEmphasis,ES_RV_glrlm_GrayLevelNonUniformity,ES_RV_glrlm_GrayLevelNonUniformityNormalized,ES_RV_glrlm_GrayLevelVariance,ES_RV_glrlm_HighGrayLevelRunEmphasis,ES_RV_glrlm_LongRunEmphasis,ES_RV_glrlm_LongRunHighGrayLevelEmphasis,ES_RV_glrlm_LongRunLowGrayLevelEmphasis,ES_RV_glrlm_LowGrayLevelRunEmphasis,ES_RV_glrlm_RunEntropy,ES_RV_glrlm_RunLengthNonUniformity,ES_RV_glrlm_RunLengthNonUniformityNormalized,ES_RV_glrlm_RunPercentage,ES_RV_glrlm_RunVariance,ES_RV_glrlm_ShortRunEmphasis,ES_RV_glrlm_ShortRunHighGrayLevelEmphasis,ES_RV_glrlm_ShortRunLowGrayLevelEmphasis,ES_LV_glrlm_GrayLevelNonUniformity,ES_LV_glrlm_GrayLevelNonUniformityNormalized,ES_LV_glrlm_GrayLevelVariance,ES_LV_glrlm_HighGrayLevelRunEmphasis,ES_LV_glrlm_LongRunEmphasis,ES_LV_glrlm_LongRunHighGrayLevelEmphasis,ES_LV_glrlm_LongRunLowGrayLevelEmphasis,ES_LV_glrlm_LowGrayLevelRunEmphasis,ES_LV_glrlm_RunEntropy,ES_LV_glrlm_RunLengthNonUniformity,ES_LV_glrlm_RunLengthNonUniformityNormalized,ES_LV_glrlm_RunPercentage,ES_LV_glrlm_RunVariance,ES_LV_glrlm_ShortRunEmphasis,ES_LV_glrlm_ShortRunHighGrayLevelEmphasis,ES_LV_glrlm_ShortRunLowGrayLevelEmphasis,ES_MY_glrlm_GrayLevelNonUniformity,ES_MY_glrlm_GrayLevelNonUniformityNormalized,ES_MY_glrlm_GrayLevelVariance,ES_MY_glrlm_HighGrayLevelRunEmphasis,ES_MY_glrlm_LongRunEmphasis,ES_MY_glrlm_LongRunHighGrayLevelEmphasis,ES_MY_glrlm_LongRunLowGrayLevelEmphasis,ES_MY_glrlm_LowGrayLevelRunEmphasis,ES_MY_glrlm_RunEntropy,ES_MY_glrlm_RunLengthNonUniformity,ES_MY_glrlm_RunLengthNonUniformityNormalized,ES_MY_glrlm_RunPercentage,ES_MY_glrlm_RunVariance,ES_MY_glrlm_ShortRunEmphasis,ES_MY_glrlm_ShortRunHighGrayLevelEmphasis,ES_MY_glrlm_ShortRunLowGrayLevelEmphasis,body_surface
001,535.1282010656813,0.12040392531675634,5.923276319490072,71.35780723427891,3.043850291264143,251.05690191298254,0.05121613111609528,0.023109107041702978,4.187426115966537,3087.2316563207955,0.6773738859953488,0.7724700600814528,1.1460602144774472,0.84454350956539,58.819021474033974,0.02058268734965896,901.4469342666882,0.09845303673496919,10.95276031741752,104.88018469697992,2.7159288869546194,341.84095006066696,0.039936901856980116,0.02105144464587161,4.525639957302372,6017.75284180035,0.6488074284275953,0.7519319741725558,0.83248967015197,0.8293481592177507,82.72153046412814,0.01867388248642241,1274.9866643365688,0.27992162538731835,1.1324954074737263,10.538776295005928,3.698418067341247,34.477082209252146,0.5492525712901221,0.1636375085778362,3.333725417578201,2564.7405720852767,0.5448909113106576,0.6749977133449192,1.2360835486842194,0.7588002402139049,8.38072561494158,0.12797797455049265,234.87808944819477,0.1191813316466707,5.5634719101266095,58.216273695808084,2.630120455338059,169.25951466212564,0.06726666013436877,0.03507856394650161,4.015025491142662,1452.4362743527477,0.7189483333007273,0.8033557258649509,0.8817111584447466,0.866624301468746,49.24189620861598,0.03193416922547183,669.7990841824338,0.09628049726661904,10.231590178748517,92.6051944938648,2.618086311827924,285.56221512175813,0.04806488727119774,0.02387675732033143,4.5584792322086845,4466.408095720503,0.6320521326212512,0.7497190613736441,0.7273795470069824,0.8191032754698022,72.38049647085424,0.020642979398911798,1442.3304175275568,0.2697911056848682,1.328208980991641,12.954457867696778,4.026433983123137,45.226282813147584,0.4772076543590533,0.12347897861853248,3.4476507526949054,3000.647342791339,0.5410725639117457,0.6668239145085202,1.448013167068301,0.755792082674013,10.198888785617697,0.09588386726582523,2.1821860622799614
002,679.432807805995,0.18273136343633448,2.4066733090323162,41.41764793308001,3.4626902850642987,155.05151659669718,0.09512879281095449,0.03300969158764534,3.7424791399913846,2381.7632517404822,0.615566545030507,0.7308301358182594,1.2211872792949892,0.803460290761937,32.233703573458904,0.027893366005819285,1104.3570004794738,0.10819622390563806,8.529831626053406,83.21555041926817,3.2948772620361884,324.2939530502509,0.05511294997182238,0.02441189540884363,4.489406614980165,6336.280434764221,0.6110218760146566,0.7141829121149653,1.1814986732788568,0.8061821252749711,63.75691003159856,0.021192050577060636,1699.5509199834544,0.30148833830626764,0.9758978682940675,14.220552067874415,4.4124268196237875,58.50246670004447,0.41098959033620475,0.09564128477406407,3.363712003559423,3027.063924934366,0.5117504155558796,0.6545138422104517,1.599574474761428,0.7318484517520146,10.670116862802066,0.07106416875006066,241.2860697929051,0.19753949708163018,2.266569915225843,34.32639822082733,3.0015702543247396,120.81715059402738,0.10331602019116522,0.04530647305051819,3.361293311359158,860.2717285380581,0.6799028960480036,0.7858425621071535,1.0669519626023667,0.8408893196517746,27.91539255324589,0.03995929659875015,857.5200271502964,0.11899240802741515,7.498369336581048,69.40823483562873,3.266670792226399,269.6685802666392,0.0729553255494704,0.02868660858214732,4.349886236642199,4410.90424599681,0.599088412129834,0.712160779462745,1.114369427731454,0.7975644177799318,52.77754906690324,0.023919685554683476,2070.6508227487525,0.34350573664888134,0.7439883369827562,14.412753035040883,6.273172487964431,81.9798431676849,0.550625680787937,0.08731958060746041,3.417115416171782,2793.7156944263593,0.4404538100849572,0.5819333064528173,2.559763082571635,0.6784755338220112,10.165113617221737,0.05956473620017672,1.7318886979699173
003,765.0606786105808,0.1323668708728657,4.524323243127525,46.84132067340461,3.8207357945568976,220.37046653146655,0.09913005937484559,0.03931899661347997,4.088181396230745,3723.959516657764,0.6209944281290997,0.7303591305876149,1.581484935442634,0.8096153656513297,36.30681924828659,0.03423681232571762,1044.31245336059,0.13460893330424692,6.365538511042846,51.91864763790315,4.126593162356827,280.5543130268586,0.12629495942847185,0.05464545527439534,4.269126994002729,4545.5457148581845,0.5767476773119866,0.677899037613172,1.701023017210026,0.7845472580656311,37.81363364187935,0.04704674730313056,1830.6647732103083,0.42030381130778377,0.6155302348394887,9.77731000094776,7.770941311341872,70.43091473906452,0.9209521757635648,0.13404302860271305,3.2099121360044762,1938.448102260196,0.43237381651000695,0.5415842747224778,3.5361019856421683,0.6750724131977942,6.863081856919779,0.09425829016360214,746.676086201209,0.15033458884093906,3.8190743054242664,30.28120616528326,4.575175071379382,185.41029899430578,0.20138618795731045,0.07775947724054064,3.965861692794683,3046.1533040646277,0.5928399425374392,0.6908985295224983,2.084963203130653,0.7921538308883245,22.72992904086265,0.06690503150616997,926.8196954170854,0.13816471821868864,5.714468008296279,49.87795408715452,4.086543487584835,261.58601413281747,0.12528574196987843,0.04996016953176917,4.255644939270778,3871.0780972325497,0.5655578873515659,0.6745316455696202,1.6323285846374191,0.7766870357627076,36.34110474511744,0.04203789984739666,1712.8232051311547,0.37923607402430554,0.7665583951385971,11.212328192170606,7.988767891861256,78.36035597119856,0.8873848284671069,0.1185892183007551,3.381973952038673,1929.5660176850506,0.41492160689187263,0.537639630888781,3.6575893882557775,0.6616398097662821,7.826907673811603,0.08102100621956951,1.8441691020905238
004,427.49786003275455,0.08912497346431011,11.459863605126568,189.35295081513206,1.8466760915979497,354.4056352673436,0.015102667228589954,0.009998292727720166,4.478678065425215,3669.7307754050094,0.751838636262338,0.8412015425208035,0.35499678083511554,0.8845244353532153,166.24538693149165,0.009301724887495868,603.2822831555507,0.04934702839284852,33.49026117000372,352.85668601100673,1.530667537225485,553.1540053145972,0.007794756812285203,0.005722294670593082,5.121045382681355,9742.515384056334,0.7924106357401712,0.8753576054901745,0.20664893147529803,0.9088293087133643,318.436408917591,0.005346400630240846,975.2296206437172,0.130062994869038,6.37276295397233,71.47730332431736,1.790611314249777,126.12859721412966,0.05052163617325952,0.034249945619709884,4.041708595269623,5525.309852959471,0.7323864388952118,0.8312335689166582,0.3202758350323667,0.8779475185417638,63.11868154358768,0.03157523896586764,341.96621601327683,0.08778291723924864,14.029894906913343,170.31679105865726,1.7032668154256083,288.04960778466074,0.014976130507140225,0.009811123853202123,4.476399128752046,3058.489806024493,0.7716309940041103,0.8592663140529602,0.2812547543260596,0.8944413757984324,152.51533439728672,0.009022247796065721,541.1777347242497,0.05143367375455324,31.284154734645917,279.87443535035396,1.598694113651663,469.3759233587779,0.011210320980636825,0.007937094311255933,5.052059390240222,8304.927105306615,0.782335205540262,0.8674289559895372,0.23819428720437735,0.9028895453116939,249.8619093918533,0.007351740268588846,1103.6369452341723,0.142902410323975,4.975109119838009,71.38649205436381,1.8403985866016794,128.5902703289136,0.04268398609024292,0.027149376782253116,3.9143810233477803,5625.817393771445,0.7213493056950557,0.8244575936883627,0.333605982003182,0.8710534491773732,62.654947119961655,0.02469192176041392,1.4422857653307313
005,743.3893352904888,0.11009421002766848,8.099185326100844,73.92176289192764,2.4575205939227938,205.39936370089,0.05436933694932297,0.0314968643679986,4.305233269362093,4652.54732663273,0.6813611889591893,0.7792700339104051,0.7140197400910233,0.8487545364034396,60.6132883931703,0.028762000154136432,1097.7652397911984,0.09838099427706355,10.871017414339134,98.30798860866959,2.4992975955377004,288.03168510278823,0.04324074989377618,0.02325598893401726,4.52428864333619,7250.991240059511,0.6414464149950779,0.7567650982135852,0.6711310320929514,0.8254189778373895,77.72070584710325,0.020473725789604644,1522.984597730388,0.22584585026948736,1.662301586974828,21.134848414499434,3.891889796506552,72.85268473459674,0.26837197326253687,0.06755414792577716,3.6886079680625774,3650.3432218030657,0.525293307790287,0.6619961931234516,1.352498136795571,0.7475955825833402,16.399516483032656,0.05065404441415336,358.48707077093127,0.11954501940536796,6.034227024731929,51.915311404967674,2.5388297327316973,159.7475500678862,0.07868478260065537,0.04161697956158327,3.9983481000876875,2129.407601993682,0.6968617720469417,0.7927361762905529,0.8074626330789668,0.8566255811756455,42.574790725087205,0.03762681246816769,870.3980353703744,0.1010470563622261,11.535630622385785,83.3366174227182,2.5449793895460813,245.86879927980752,0.07349740379615492,0.03821623852150468,4.513321116049755,5651.540579301445,0.6465578057277009,0.7573515436205166,0.7030478203643074,0.8278868728990791,66.32626521582843,0.03353055838125695,1929.83311722533,0.2885289525989494,1.3102489605988303,17.000694081272485,6.1034306470450765,89.62588751518267,0.4827218120324362,0.08024140193859924,3.690879538111451,3097.2847444903605,0.44978596147886446,0.567134951042997,2.5730237037469164,0.6914834010259079,12.36356757680029,0.056359673117767545,1.8441691020905238
006,445.51766630375835,0.06549425448420877,18.400791421762207,131.49975433664216,2.072548987591469,251.12264464345617,0.0505841770267635,0.021203916878759596,4.9071745123148665,5067.150396001481,0.7202939811120987,0.8196174686240911,0.4455210802684381,0.8640554799858852,115.13986671502553,0.018119341084653386,694.0004793720246,0.08420845745564529,13.762450189113508,97.09375429276074,2.5679135340645725,216.94779291050548,0.053142109941473864,0.021337073993697338,4.794396250348928,5514.604737821689,0.6528357475459993,0.7661718985056664,0.7176234723668695,0.8299929195653426,83.45619421480319,0.017795393570735722,701.4917754389803,0.14214796820942727,4.599433165621361,41.81451971956039,2.14087852329301,76.57607298706908,0.10157615776744812,0.04642721312156687,3.9735696877263846,3400.1114267150865,0.6790131347895948,0.790831440703071,0.4760529236310864,0.8464649356693662,36.8417679291657,0.03914956837447962,284.98976487683433,0.0650871024608145,17.918265390117156,142.00355282367707,1.8827912433818974,255.21799829488074,0.029244762162745165,0.015695759724126786,4.811798783396544,3327.720597526951,0.7418357002011764,0.8371066684319697,0.36280226885205386,0.8781144295707924,125.51443775251533,0.013907234129910299,587.5029794830333,0.08343056480597887,13.840662894868196,108.81278109114027,2.4723327251779788,241.22405205824037,0.0407987043235274,0.01692902135940837,4.802096421686988,4659.931023909324,0.6473432917223045,0.7653076588483289,0.6470543897861136,0.8274575308365134,92.5626015105346,0.014104084888587231,661.1975888616124,0.14245899456405053,4.877233283265278,42.5796056719139,2.1413259424068993,78.97853408677305,0.09943350844479895,0.046089223545247165,3.9860677962176942,3217.4608128668306,0.6815804812241204,0.7935805201992252,0.4742322612351056,0.8471442201811245,37.48101853785557,0.03891290575126275,1.8862773804080817
007,854.8877069565135,0.14699848669214063,3.720742345665952,58.98380006980594,3.5543596296414552,246.25804073543475,0.06504625366524894,0.02447618087973074,4.105680032498895,3423.290042514074,0.5739681758023345,0.6923352600093732,1.2435596789739702,0.7811704627142683,43.990411671892,0.020464263172352448,779.1474036314391,0.1301279704937029,6.031033691932411,84.85020443006182,3.5652729957326965,354.5982521011972,0.04750964491341943,0.01870732340923504,4.403958074562519,3385.951848624139,0.5592757957128204,0.676434122064088,1.2512846800524042,0.7742257264234991,62.158692605240354,0.015732671658467503,1162.051242989425,0.34068790827492335,1.0015661501584978,13.47770522389097,3.782169979026826,43.929414503687354,0.37966060720174294,0.10054409795152429,3.2250967336334577,1784.7095274416247,0.5155701124940752,0.6493485461906514,1.2606528629764073,0.742071038954241,10.529511489404126,0.0750539112519428,539.1052040748183,0.12936071355994552,4.434844728447273,59.726921659870854,3.9071575581792732,280.050204854546,0.07142570707757953,0.024994041880766687,4.288636318446576,2368.390391190045,0.5525420106171778,0.6835121507373848,1.487381330380534,0.7673535552196705,43.41523956865804,0.020570650459172148,696.8086539730934,0.12859723056317235,5.957499701175741,64.15281095789516,3.507340164198079,270.35595373289897,0.07038612286431498,0.029765222082232836,4.350245564780669,3118.6790039606058,0.567589495135543,0.6839687509143577,1.2196442760011224,0.7793037198621663,46.99581563759144,0.025366300755934743,1197.8807086183037,0.3532143614545601,0.9789924934420243,14.17141470718582,3.909277887555933,46.82114820782877,0.37535900825487606,0.09171626970087711,3.1871904501885,1747.542696092211,0.5042210918422394,0.64473974334475,1.297058010389518,0.731506815182162,11.003752994620346,0.0662368149159655,2.1950168272589794
008,477.0125841878755,0.0834517289957061,15.691668713442642,145.2651023616651,1.8567977685482928,256.74993367814653,0.01986723607622624,0.011057232983750637,4.525079603030086,4511.3296736855345,0.7709054228943129,0.8512055109070034,0.37671648501441396,0.8927925377595325,131.02433447868515,0.009947452331816199,558.8744295487107,0.056298853671449114,28.37267044085881,266.77636041971334,1.6782040093209776,456.14177663090453,0.01115425071881754,0.007623892143971754,5.076005361862706,7595.407686651282,0.7594175456288141,0.8517436866517779,0.27184284612002063,0.8917911101146992,236.77683021574342,0.007016606799131376,895.4879205245761,0.16940821287961388,3.561800606921284,46.081535770819904,1.8948114236823808,81.59946565670654,0.06062775096005538,0.034616271522956245,3.6906073499231695,3747.860021990836,0.7036334732271179,0.8141865844255975,0.35488122992374505,0.862314297297496,40.5061486202713,0.030596650343789947,249.48542965519806,0.08171666852077232,12.051394310445632,112.5475551717862,1.7007703714643858,191.30130308389977,0.024723187227339346,0.015554906496729769,4.357094757794821,2502.406247716459,0.7987442166013788,0.8714138105392748,0.2900884460887519,0.9051648221162725,101.6845442529153,0.014272888144517274,504.96453693651154,0.0616305543162199,22.096919848657055,216.15178687871787,1.7082586998048994,377.2885559184433,0.013346875977317912,0.008771342344870377,4.933338759293513,6221.197167419442,0.7520491092494108,0.8472281908036099,0.2815710846971519,0.8876097562996103,190.97495448065177,0.00798766714356861,985.9571387146075,0.16450388199925042,3.5122421629257894,47.31851502382514,2.0094127744285557,89.12446751618315,0.06285341561101157,0.034391625541393786,3.7694814583827236,4130.491563725575,0.6821750121070073,0.7992668124826715,0.4016196556651816,0.8495998149018887,40.93753553723248,0.03013636842178025,2.195022063001857
009,725.996659147859,0.2852032311345018,0.9462882329874509,17.108173716825142,7.0688803792776715,124.50255596210542,0.471472583687608,0.07507834714695873,3.6185491453725698,1156.687385336793,0.4260843809582371,0.575681261614881,3.0611816339725584,0.6648911407745519,11.385208904678002,0.05172670484496918,1157.5174428077382,0.12555873830749487,4.750659066213481,38.35341172987099,4.508288688746784,190.94856134740763,0.17775725828881986,0.056462521611820256,4.440220150756792,4996.782929561392,0.5282636165366786,0.6489131024014745,1.8428127736718827,0.7517971130250115,27.760731997139406,0.04580661846713475,2305.5349693065573,0.42959622703698436,0.4222718335837567,6.022566073054583,7.488943848079823,40.72370788814476,1.6865695225726491,0.24227618563876535,3.2433878332367425,2205.4529267341018,0.3944477198729132,0.5302992089877335,3.2306652814170813,0.6414581228672152,3.9629387755676957,0.16400200506388302,477.00294488668794,0.21802829423827388,3.7675567353429145,22.088506214853684,5.058727507857416,89.36178021357237,0.4007706004410162,0.08594961125770348,3.9075642307265923,1228.8455155061088,0.5366647436944659,0.653556096995011,2.121537289526217,0.7504262511544143,17.76516155022484,0.06524677961025106,1089.9402681261704,0.14351754832095082,3.8678381102125607,32.1916054450334,5.222934304212269,196.55710746672062,0.23707541389354428,0.06626670143342568,4.326318747633899,4086.39524926574,0.5205853345686756,0.6276260001912717,2.277503858286871,0.744825930016041,22.92038328361901,0.05258020231117898,2369.1393310534763,0.46650155881586003,0.6224367083554613,5.536221665937045,13.735253526052151,57.381191017582005,3.555913837572582,0.29153011214867014,3.365049808825563,1717.7403722236766,0.3319561551879212,0.44339218611847936,6.939469268374017,0.5874271915873395,3.7397686155197047,0.18213721457704202,1.581367434005694
010,1296.5118833960644,0.2432735117190454,1.4455534931146234,15.462134667560797,12.837254644204604,184.1699524381815,1.1307334857371638,0.10293539798927975,4.187155036257241,2179.0039972198065,0.3830396210361799,0.49551288029325885,6.83084584768676,0.6333572572927895,9.790823628037039,0.0704354672541224,1026.8072114333756,0.14145485962629056,4.111185462169332,43.60456833210459,6.728373630206661,305.87882331724245,0.19761077955535797,0.04021648607678153,4.5823346941675975,3551.8486272490827,0.4686336091193243,0.589724680432645,3.048950327389232,0.7049970570054561,29.780215057803165,0.03147397668694381,1679.1302504507935,0.3774091911731122,0.5592616256609749,6.624426381830587,4.355467515691292,27.62765599662767,0.9533624740928892,0.24201267795001066,2.990022217317482,2416.6899749523873,0.5215099223711553,0.6574122756886501,1.6297132651528388,0.7408803242740619,5.02524589389648,0.18383773162566766,964.1219318891938,0.2123194911974091,2.2339927572975946,17.539181156312264,9.774546641242281,147.6720823365373,0.8895267546223311,0.10136357059434492,4.182491964690998,2178.1912159140015,0.44635584735529066,0.5571482637903302,5.040772644628702,0.683736158329209,12.510531023978034,0.07142686140379494,1002.9846493314561,0.15592769546302893,3.6952720715520906,38.559397453614714,6.847717138363001,273.0722523210244,0.2199685006620136,0.044316600894990316,4.452885304537864,3235.266461826173,0.4838030385712057,0.5862426986290727,3.220705700840554,0.7172952888422187,27.054608278774033,0.0348210480857282,1737.3834389047952,0.3994074939103362,0.5003840702759887,6.202866976140983,4.434765520382545,25.131492339350263,1.067957595938218,0.2523081450742191,2.9002016340550463,2391.761654467239,0.5247056337823968,0.6577672175663654,1.6441108754065328,0.7412626533864553,4.7317365952291,0.18939059917870452,1.787549510848197
